t,contact_index,id1,id2,d_tip,gap_surf,theta
11.295000,0,1,0,0.9734015201,0.9569469299,2.57652465
11.295000,1,1,0,0.9734015201,0.4999952746,3.058782578
11.295000,2,1,0,0.9734015201,0.5880137925,2.888528896
11.300000,0,1,0,0.9463538605,1.115616586,2.56457808
11.300000,1,1,0,0.9463538605,0.5658631954,3.037689109
11.300000,2,1,0,0.9463538605,0.4999902876,2.871730511
11.305000,0,1,0,0.9046108513,0.4999930193,2.867164921
11.310000,0,1,0,0.8653668864,0.4999892712,2.864405227
11.315000,0,1,0,0.7962490428,0.4999893132,2.860440564
11.320000,0,1,0,0.7123242215,0.499989061,2.860011904
11.325000,0,1,0,0.6579873708,0.5223254783,2.861576318
11.330000,0,1,0,0.6003071335,0.4999757807,2.858834623
11.335000,0,1,0,0.4829961484,0.4999762841,2.850239333
11.340000,0,1,0,0.357628467,0.4999786311,2.84044549
11.345000,0,1,0,0.2855908161,0.5011273403,2.840140379
11.350000,0,1,0,0.245984976,0.5041346812,2.841892203
11.350000,1,1,0,0.245984976,1.715594196,2.089278039
11.355000,0,1,0,0.2313506155,1.7394836,2.087315395
11.360000,0,1,0,0.2359270211,1.755351571,2.087326209
11.365000,0,1,0,0.2561700686,1.765453165,2.088729054
11.370000,0,1,0,0.2866624576,1.770071108,2.090795601
11.375000,0,1,0,0.3221707377,1.767894874,2.092837292
11.380000,0,1,0,0.3609122856,1.755693204,2.094355921
11.400000,0,1,0,0.4968049312,0.5092216054,3.148071056
11.400000,1,1,0,0.4968049312,0.9793888788,2.616171077
11.405000,0,1,0,0.508632113,0.501000475,3.149427473
11.405000,1,1,0,0.508632113,0.8538848757,2.622574235
11.410000,0,1,0,0.495830203,0.4999991269,3.135442491
11.410000,1,1,0,0.495830203,0.7309394058,2.613998789
11.415000,0,1,0,0.4515498382,0.4999987997,3.082550406
11.415000,1,1,0,0.4515498382,0.6064388007,2.581917838
11.420000,0,1,0,0.450571034,0.5000249529,3.040775371
11.420000,1,1,0,0.450571034,0.4999867738,2.556104944
11.425000,0,1,0,0.4474699913,0.569585412,3.03357701
11.425000,1,1,0,0.4474699913,0.4999915329,2.546561241
11.430000,0,1,0,0.4455684294,0.6307715658,3.030232041
11.430000,1,1,0,0.4455684294,0.4999863435,2.541595441
11.435000,0,1,0,0.4438030083,0.6876423896,3.02862633
11.435000,1,1,0,0.4438030083,0.499988649,2.538749431
11.440000,0,1,0,0.3994511214,0.7419763165,3.028051641
11.440000,1,1,0,0.3994511214,0.4999884971,2.534007633
11.445000,0,1,0,0.328282619,0.7946425188,3.030100425
11.445000,1,1,0,0.328282619,0.4999862834,2.530541617
11.450000,0,1,0,0.2879073031,0.830523326,3.034558765
11.450000,1,1,0,0.2879073031,0.4999894743,2.532921215
11.450000,2,1,0,0.2879073031,1.192618824,3.179507844
11.455000,0,1,0,0.2682588217,0.8588623492,3.038752598
11.455000,1,1,0,0.2682588217,0.4999879183,2.536755541
11.455000,2,1,0,0.2682588217,1.071024951,3.391989012
11.455000,3,1,0,0.2682588217,1.120525512,3.183230188
11.460000,0,1,0,0.2563659853,0.8866367373,3.041641158
11.460000,1,1,0,0.2563659853,0.499985927,2.539465585
11.460000,2,1,0,0.2563659853,1.063919543,3.394288018
11.460000,3,1,0,0.2563659853,1.055622479,3.185547842
11.465000,0,1,0,0.2491913104,0.9145409401,3.043462416
11.465000,1,1,0,0.2491913104,0.4999849343,2.541095125
11.465000,2,1,0,0.2491913104,1.059539693,3.395671993
11.465000,3,1,0,0.2491913104,0.9954936341,3.186669348
11.470000,0,1,0,0.2448317736,0.9425454565,3.044627281
11.470000,1,1,0,0.2448317736,0.4999845324,2.542044002
11.470000,2,1,0,0.2448317736,1.056847592,3.396489657
11.470000,3,1,0,0.2448317736,0.9382839002,3.187023654
11.475000,0,1,0,0.2421376304,0.9705968235,3.045412526
11.475000,1,1,0,0.2421376304,0.499988597,2.542596886
11.475000,2,1,0,0.2421376304,1.055158837,3.396976919
11.475000,3,1,0,0.2421376304,0.8828380102,3.186915248
11.480000,0,1,0,0.2404374584,0.9986640633,3.045975158
11.480000,1,1,0,0.2404374584,0.4999919881,2.542920504
11.480000,2,1,0,0.2404374584,1.054070051,3.397267545
11.480000,3,1,0,0.2404374584,0.8284657492,3.186521453
11.485000,0,1,0,0.2375284455,1.026733235,3.046663693
11.485000,1,1,0,0.2375284455,0.4999881752,2.543927513
11.485000,2,1,0,0.2375284455,1.053349995,3.397381961
11.485000,3,1,0,0.2375284455,0.7747603044,3.186105733
11.490000,0,1,0,0.2314697201,0.4999875504,2.544712191
11.490000,1,1,0,0.2314697201,1.052872679,3.398705635
11.490000,2,1,0,0.2314697201,0.7214883396,3.187065885
11.495000,0,1,0,0.2270529138,0.5026247882,2.543707118
11.495000,1,1,0,0.2270529138,1.055644833,3.400772033
11.495000,2,1,0,0.2270529138,0.6721627357,3.188425866
11.500000,0,1,0,0.2264081212,1.05506159,3.402228831
11.500000,1,1,0,0.2264081212,0.6207244926,3.188898839
11.505000,0,1,0,0.1534659081,0.5648534745,3.206315398
11.510000,0,1,0,0.04722042736,0.5042240064,3.21841591
11.515000,0,1,0,4.975399198e-05,0.4999719098,3.212616668
11.520000,0,1,0,4.484619482e-05,0.4999548207,3.211636886
11.525000,0,1,0,4.861568587e-05,0.499961018,3.210686241
11.530000,0,1,0,5.326470422e-05,0.4999628214,3.209759326
11.535000,0,1,0,5.196266897e-05,0.4999544281,3.208853548
11.540000,0,1,0,5.123528542e-05,0.4999553417,3.207966967
11.545000,0,1,0,5.057322019e-05,0.4999561899,3.207098331
11.550000,0,1,0,4.583244392e-05,0.4999569522,3.206246739
11.555000,0,1,0,4.014768601e-05,0.4999576796,3.205411245
11.560000,0,1,0,3.840334343e-05,0.4999671818,3.204590816
11.565000,0,1,0,3.797151469e-05,0.4999677584,3.203784925
11.570000,0,1,0,3.754030375e-05,0.4999682533,3.202992915
11.575000,0,1,0,3.711142741e-05,0.4999687485,3.20221418
11.580000,0,1,0,3.668532711e-05,0.499969238,3.201448162
11.585000,0,1,0,3.626209297e-05,0.4999697213,3.200694343
11.590000,0,1,0,3.584177448e-05,0.4999701985,3.199952245
11.595000,0,1,0,3.237532871e-05,0.4999706694,3.199221511
11.600000,0,1,0,2.826646028e-05,0.4999711342,3.198501674
11.605000,0,1,0,2.707784489e-05,0.4999777641,3.197792184
11.610000,0,1,0,2.678062702e-05,0.499978132,3.197092819
11.615000,0,1,0,2.648406905e-05,0.4999784611,3.196403245
11.620000,0,1,0,2.618910086e-05,0.4999787892,3.195723151
11.625000,0,1,0,2.360439064e-05,0.4999791134,3.195052308
11.630000,0,1,0,2.056406414e-05,0.4999794336,3.194390398
11.635000,0,1,0,1.971682362e-05,0.4999842234,3.193737045
11.640000,0,1,0,1.950220633e-05,0.4999844753,3.193092103
11.645000,0,1,0,1.928805908e-05,0.4999847069,3.192455343
11.650000,0,1,0,1.907409331e-05,0.4999849371,3.19182655
11.655000,0,1,0,1.886047377e-05,0.4999851649,3.191205517
11.660000,0,1,0,1.864793996e-05,0.4999853912,3.190592051
11.665000,0,1,0,1.843652436e-05,0.4999856148,3.189985968
11.670000,0,1,0,1.822622482e-05,0.4999858358,3.189387092
11.675000,0,1,0,1.801703745e-05,0.4999860542,3.188795257
11.680000,0,1,0,1.780895813e-05,0.49998627,3.188210304
11.685000,0,1,0,1.760256024e-05,0.4999864833,3.187632081
11.690000,0,1,0,1.7397969e-05,0.499986694,3.187060443
11.695000,0,1,0,1.719460167e-05,0.4999869014,3.186495252
11.700000,0,1,0,1.699231974e-05,0.4999871061,3.185936374
11.705000,0,1,0,1.955189285e-05,0.4999873085,3.185383628
11.710000,1,1,0,2.177967708e-05,0.4999875084,3.184836931
11.715000,1,1,0,2.128537436e-05,0.4999840371,3.18429626
11.720000,1,1,0,1.902800095e-05,0.4999842854,3.183761473
11.725000,1,1,0,1.643004875e-05,0.4999845444,3.183232422
11.730000,1,1,0,1.57472611e-05,0.4999883165,3.182708914
11.735000,2,1,0,1.555337055e-05,0.4999885134,3.182190921
11.740000,2,1,0,1.792583468e-05,0.4999886983,3.181678298
11.745000,2,1,0,1.749514974e-05,0.4999888818,3.181171035
11.750000,2,1,0,1.542748991e-05,0.4999857334,3.180669084
11.755000,2,1,0,1.729126097e-05,0.4999892357,3.180172158
11.760000,2,1,0,1.931567441e-05,0.4999894129,3.179680278
11.765000,2,1,0,1.888267111e-05,0.4999863831,3.179193476
11.770000,2,1,0,1.8646694e-05,0.4999865945,3.178711604
11.775000,2,1,0,1.841236866e-05,0.4999868126,3.178234581
11.780000,2,1,0,1.817988791e-05,0.4999870278,3.177762329
11.785000,2,1,0,1.794887844e-05,0.49998724,3.177294772
11.790000,2,1,0,1.771752441e-05,0.4999874494,3.176831838
11.795000,2,1,0,2.047372381e-05,0.4999876565,3.176373399
11.800000,2,1,0,2.289416798e-05,0.4999878634,3.175919431
11.805000,2,1,0,2.236231067e-05,0.4999843291,3.175469956
11.810000,2,1,0,2.583960423e-05,0.49998459,3.175024759
11.815000,2,1,0,2.889645035e-05,0.4999848596,3.174583833
11.820000,2,1,0,2.820500747e-05,0.4999804297,3.174147223
11.825000,1,1,0,2.778603844e-05,0.4999807713,3.173714773
11.830000,1,1,0,2.737084479e-05,0.4999811271,3.173286422
11.835000,1,1,0,2.695926151e-05,0.499981477,3.172862112
11.840000,1,1,0,2.655114385e-05,0.499981822,3.172441785
11.845000,1,1,0,2.614642538e-05,0.4999821622,3.172025385
11.850000,1,1,0,3.022121233e-05,0.4999824976,3.171612775
11.855000,1,1,0,3.380989466e-05,0.4999828284,3.17120397
11.860000,1,1,0,3.295358479e-05,0.4999777358,3.17079904
11.865000,1,1,0,3.239677861e-05,0.4999781643,3.170397824
11.870000,1,1,0,3.184553399e-05,0.4999786108,3.170000271
11.875000,1,1,0,3.129975077e-05,0.4999790497,3.169606332
11.880000,1,1,0,3.075922715e-05,0.4999794818,3.169215957
11.885000,1,1,0,3.552539144e-05,0.4999799075,3.168829005
11.890000,1,1,0,3.972590978e-05,0.4999803268,3.168445508
11.895000,1,1,0,3.864176258e-05,0.4999744479,3.168065561
11.900000,1,1,0,3.788499692e-05,0.4999750012,3.167688993
11.905000,1,1,0,3.713708734e-05,0.4999755771,3.167315761
11.910000,1,1,0,3.644027223e-05,0.4999761422,3.16694582
11.915000,1,1,0,3.581536054e-05,0.4999766977,3.166579127
11.920000,1,1,0,3.521941169e-05,0.4999771886,3.166215643
11.925000,1,1,0,3.46301219e-05,0.4999776457,3.165855326
11.930000,1,1,0,4.009579509e-05,0.4999780958,3.165498047
11.935000,1,1,0,4.481376148e-05,0.4999785392,3.165143842
11.940000,1,1,0,5.468361725e-05,0.4999720082,3.164793549
11.945000,1,1,0,3.802144051e-05,0.4999727278,3.16444561
11.950000,1,1,0,0.01575483181,0.5000266904,3.166170601
11.955000,1,1,0,0.0319652995,0.4999899382,3.168066751
11.960000,1,1,0,0.0326538534,0.499981419,3.16807731
11.965000,1,1,0,0.0329690643,0.4999808448,3.167900045
11.970000,1,1,0,0.03321694952,0.4999810347,3.167705634
11.975000,1,1,0,0.03344785021,0.4999807873,3.167508671
11.980000,1,1,0,0.03366367487,0.4999814956,3.167310524
11.985000,1,1,0,0.04651422621,0.4999802628,3.168920341
11.990000,1,1,0,0.06380053798,0.4999815652,3.171008326
11.995000,1,1,0,0.07338672765,0.5000080796,3.172311044
11.995000,2,1,0,0.07338672765,0.5401365837,2.530610305
12.000000,1,1,0,0.1128256802,0.5000166625,3.177367042
12.000000,2,1,0,0.1128256802,0.5483693638,2.538078101
12.005000,1,1,0,0.1491603895,0.4999868586,3.182560679
12.005000,2,1,0,0.1491603895,0.5578078671,2.545185086
12.010000,1,1,0,0.1500430952,0.499979554,3.183655007
12.010000,2,1,0,0.1500430952,0.5750870667,2.545448722
12.015000,1,1,0,0.1476196917,0.4999797303,3.183860164
12.015000,2,1,0,0.1476196917,0.5919430516,2.544771853
12.020000,1,1,0,0.1491450113,0.4999739319,3.184235522
12.020000,2,1,0,0.1491450113,0.608369102,2.544662809
12.025000,1,1,0,0.1529531129,0.4999776697,3.184524141
12.025000,2,1,0,0.1529531129,0.6244431195,2.544864499
12.030000,1,1,0,0.1525814913,0.5000801115,3.184806655
12.030000,2,1,0,0.1525814913,0.6415568979,2.544236497
12.035000,1,1,0,0.1493968996,0.6597239553,2.54304001
12.040000,1,1,0,0.145295391,0.6759885617,2.541729295
12.045000,1,1,0,0.1407248734,0.6905481701,2.540364142
12.050000,2,1,0,0.1360873847,0.7035073814,2.539011457
12.055000,2,1,0,0.1339842088,0.7149947042,2.53806649
12.060000,2,1,0,0.1370535242,0.7252107646,2.537935884
12.065000,3,1,0,0.1451307314,0.7346220685,2.538575487
12.070000,3,1,0,0.1579000064,0.7436093976,2.539876684
12.075000,4,1,0,0.1759067073,0.7522204899,2.541878112
12.080000,4,1,0,0.2003824543,0.7603736985,2.544557961
12.085000,3,1,0,0.2323058834,0.7678193921,2.547709385
12.090000,3,1,0,0.2718686154,0.7743451197,2.551065299
12.095000,4,1,0,0.3189801322,0.7794255703,2.554299456
12.100000,3,1,0,0.3616551201,0.7819260009,2.549941208
12.105000,6,1,0,0.4023581804,0.7799750703,2.540361306
12.110000,5,1,0,0.4511708802,0.7804200892,2.539914516
12.110000,6,1,0,0.4511708802,0.5045405671,3.032108829
12.115000,6,1,0,0.5025987929,0.7802366223,2.545298358
12.115000,7,1,0,0.5025987929,0.4999972044,3.037292512
12.120000,5,1,0,0.5524390953,0.7826401238,2.549434025
12.120000,6,1,0,0.5524390953,0.4999969665,3.041847366
12.125000,4,1,0,0.5899140054,0.4999981821,3.038703123
12.130000,4,1,0,0.6307537603,0.4999978584,3.042588608
12.135000,2,1,0,0.6738494793,0.5000019352,3.047332994
12.140000,1,1,0,0.7106011464,0.4999979005,3.04692428
12.145000,2,1,0,0.7584077844,0.502828145,3.060849305
12.160000,2,1,0,0.9270927332,0.507861615,3.254297187
12.160000,3,1,0,0.9270927332,0.8190346973,3.577685625
12.165000,3,1,0,0.9397645251,0.5086506266,3.220238996
12.170000,3,1,0,0.9545000552,0.5069686661,3.1918828
12.175000,3,1,0,0.9803845771,0.5000016886,3.183066746
12.175000,4,1,0,0.9803845771,1.299543446,2.265497484
12.180000,3,1,0,1.008410439,1.294076873,2.244405089
12.185000,3,1,0,1.037567633,0.537592207,3.132129736
12.185000,4,1,0,1.037567633,1.307802062,2.25054168
12.190000,3,1,0,1.065292822,0.545642602,3.142803015
12.190000,4,1,0,1.065292822,1.318354682,2.258088137
12.195000,4,1,0,1.089984008,0.5619145338,3.146657075
12.200000,4,1,0,1.112328625,1.350754195,2.313756571
12.200000,5,1,0,1.112328625,0.5736951366,3.15068354
12.205000,4,1,0,1.132347448,0.5791201988,3.151861953
12.205000,5,1,0,1.132347448,1.367232823,2.314966494
12.210000,5,1,0,1.150041753,0.5754377714,3.15687564
12.210000,6,1,0,1.150041753,1.917920917,1.777638712
12.215000,5,1,0,1.165410623,0.5651967295,3.162450642
12.215000,6,1,0,1.165410623,1.813955463,1.776108612
12.220000,4,1,0,1.178948153,0.5478584302,3.171237149
12.220000,5,1,0,1.178948153,1.699881207,1.777571501
12.225000,2,1,0,1.188685226,0.7998878527,2.715515619
12.225000,3,1,0,1.188685226,0.5229235636,3.179605307
12.230000,1,1,0,1.099296292,0.6937712766,2.723540684
12.230000,2,1,0,1.099296292,0.4999969699,3.177621896
12.235000,1,1,0,0.8359869951,0.6040428171,2.716461674
12.235000,2,1,0,0.8359869951,0.4999996273,3.15438167
12.240000,1,1,0,0.6115132645,0.5001288752,3.243278373
12.240000,2,1,0,0.6115132645,0.5409782699,2.704698096
12.240000,3,1,0,0.6115132645,0.5173668282,3.131431477
12.245000,0,1,0,0.5014435312,0.5742393047,2.730416648
12.245000,1,1,0,0.5014435312,0.528499516,3.245818053
12.250000,0,1,0,0.4266960447,0.6184361572,2.725563129
12.255000,0,1,0,0.3749357136,0.6139584222,2.715224777
12.260000,0,1,0,0.3221886109,0.5400031202,2.703187679
12.265000,0,1,0,0.2999990118,0.4999980938,2.696994192
12.270000,0,1,0,0.2876586673,0.4999952716,2.692325409
12.275000,0,1,0,0.2793922868,0.5016078378,2.688060576
12.285000,0,1,0,0.2702792161,0.6326758666,3.378845909
12.290000,0,1,0,0.2675042089,0.6543477092,3.377580585
12.295000,0,1,0,0.2650547215,0.6706091395,3.376467348
12.295000,1,1,0,0.2650547215,0.5024701066,2.573491328
12.300000,0,1,0,0.2629694897,0.6861667341,3.376095152
12.300000,1,1,0,0.2629694897,0.5054380122,2.572788961
12.305000,0,1,0,0.2610886626,0.7004952781,3.375884882
12.305000,1,1,0,0.2610886626,0.5081859864,2.572325668
12.310000,0,1,0,0.2593658231,0.7138878144,3.375773111
12.310000,1,1,0,0.2593658231,0.5107170671,2.572009727
12.315000,1,1,0,0.2577636587,0.7265289777,3.375729465
12.315000,2,1,0,0.2577636587,0.5130309249,2.57180379
12.320000,1,1,0,0.2545160983,0.7385405246,3.379166741
12.320000,2,1,0,0.2545160983,0.5151325982,2.576846855
12.325000,2,1,0,0.2518219211,0.7500451259,3.382961683
12.325000,3,1,0,0.2518219211,0.5170387815,2.582489729
12.330000,2,1,0,0.2502919927,0.7701117748,3.383315773
12.330000,3,1,0,0.2502919927,0.5185530308,2.582969117
12.335000,2,1,0,0.2490037658,0.7907182019,3.383308414
12.335000,3,1,0,0.2490037658,0.519828123,2.582919812
12.340000,2,1,0,0.2478362676,0.8109951642,3.383313903
12.340000,3,1,0,0.2478362676,0.5209664994,2.582884095
12.345000,2,1,0,0.2467470017,0.8309720432,3.38331792
12.345000,3,1,0,0.2467470017,0.5219527284,2.582848664
12.350000,2,1,0,0.2457120076,0.8506640512,3.3833238
12.350000,3,1,0,0.2457120076,0.5227992183,2.582816041
12.355000,2,1,0,0.2447185907,0.8700834484,3.383323907
12.355000,3,1,0,0.2447185907,0.523510024,2.582779579
12.360000,2,1,0,0.2437575688,0.8892404184,3.383331756
12.360000,3,1,0,0.2437575688,0.5240892802,2.582751058
12.365000,2,1,0,0.2428230883,0.9081421059,3.383347103
12.365000,3,1,0,0.2428230883,0.5245539239,2.582730337
12.370000,2,1,0,0.2419139094,0.9268008155,3.383355651
12.370000,3,1,0,0.2419139094,0.524882535,2.582704914
12.375000,2,1,0,0.2410288031,0.9452223111,3.383364219
12.375000,3,1,0,0.2410288031,0.5250919329,2.582680692
12.380000,2,1,0,0.240166835,0.963414082,3.383372867
12.380000,3,1,0,0.240166835,0.5251865143,2.582657671
12.385000,1,1,0,0.2393274057,0.9813833571,3.3833815
12.385000,2,1,0,0.2393274057,0.5251702545,2.58263571
12.390000,1,1,0,0.2385100903,0.9991370894,3.383390062
12.390000,2,1,0,0.2385100903,0.5250470745,2.582614702
12.395000,1,1,0,0.2377157509,1.016681986,3.383391289
12.395000,2,1,0,0.2377157509,0.5248207977,2.582587945
12.400000,1,1,0,0.2369426874,1.034024521,3.383399701
12.400000,2,1,0,0.2369426874,0.5244951404,2.582568619
12.405000,1,1,0,0.23618915,1.05116892,3.383415342
12.405000,2,1,0,0.23618915,0.524087744,2.582556769
12.410000,1,1,0,0.235456277,1.068125448,3.383423432
12.410000,2,1,0,0.235456277,0.5235738701,2.582538816
12.415000,1,1,0,0.2347439568,1.084897719,3.383431216
12.415000,2,1,0,0.2347439568,0.5229708179,2.582521318
12.420000,1,1,0,0.234051719,1.101491345,3.383438876
12.420000,2,1,0,0.234051719,0.5222822094,2.58250439
12.425000,1,1,0,0.2333790908,1.117911789,3.383446386
12.425000,2,1,0,0.2333790908,0.5215111358,2.58248796
12.430000,1,1,0,0.23272561,1.134164309,3.383453746
12.430000,2,1,0,0.23272561,0.520660628,2.582471986
12.435000,0,1,0,0.2320911223,1.15025398,3.383459235
12.435000,1,1,0,0.2320911223,0.519733616,2.582454784
12.440000,0,1,0,0.2314740555,1.166185694,3.383470788
12.440000,1,1,0,0.2314740555,0.5187329262,2.582443906
12.445000,0,1,0,0.2308752631,1.181963679,3.383475136
12.445000,1,1,0,0.2308752631,0.5176647996,2.582426593
12.450000,1,1,0,0.2302952378,1.197594801,3.383474478
12.450000,2,1,0,0.2302952378,0.5165156808,2.582404895
12.455000,1,1,0,0.2297217637,1.213079021,3.383539048
12.455000,2,1,0,0.2297217637,0.5153188406,2.58244708
12.460000,1,1,0,0.2291644949,1.228423695,3.38355211
12.460000,2,1,0,0.2291644949,0.5140559114,2.582439779
12.465000,1,1,0,0.2286356463,1.243648806,3.383502321
12.465000,2,1,0,0.2286356463,0.5126145768,2.582371427
12.470000,1,1,0,0.2281241984,1.258726574,3.383502597
12.470000,2,1,0,0.2281241984,0.5112185773,2.582351972
12.475000,1,1,0,0.2276257769,1.273674785,3.38351335
12.475000,2,1,0,0.2276257769,0.5097786324,2.582343109
12.480000,2,1,0,0.2271405088,1.28849871,3.383523131
12.485000,2,1,0,0.2266709375,1.303203122,3.383520324
12.490000,2,1,0,0.2262172298,1.317789888,3.383515977
12.495000,2,1,0,0.2257551507,1.332260089,3.383514431
12.500000,2,1,0,0.2246376917,1.346618069,3.383004099
12.505000,2,1,0,0.2230712021,1.360879892,3.382533893
12.510000,3,1,0,0.2218546887,1.375363984,3.382624555
12.515000,3,1,0,0.2209582309,1.389842686,3.382698245
12.520000,3,1,0,0.2202794572,1.404275763,3.382761358
12.525000,2,1,0,0.219747765,1.418653139,3.382812196
12.530000,2,1,0,0.2193170214,1.432973821,3.382849345
12.530000,3,1,0,0.2193170214,1.571815248,3.321781085
12.535000,2,1,0,0.2172062025,1.447233206,3.382964034
12.535000,3,1,0,0.2172062025,1.540693912,3.321801941
12.540000,2,1,0,0.2108131333,1.46143224,3.383297211
12.540000,3,1,0,0.2108131333,1.509595511,3.322086781
12.540000,4,1,0,0.2108131333,1.490447193,3.492642395
12.545000,2,1,0,0.2056215958,1.47559472,3.383714302
12.545000,3,1,0,0.2056215958,1.479230588,3.322494079
12.545000,4,1,0,0.2056215958,1.496658514,3.492991742
12.550000,2,1,0,0.2046619228,1.489958764,3.383976476
12.550000,3,1,0,0.2046619228,1.450847531,3.322752695
12.550000,4,1,0,0.2046619228,1.503477975,3.493210428
12.555000,2,1,0,0.2043335763,1.504935085,3.384108786
12.555000,3,1,0,0.2043335763,1.423316919,3.322876977
12.555000,4,1,0,0.2043335763,1.511025961,3.493321615
12.560000,2,1,0,0.2042285889,1.520206316,3.384170767
12.560000,3,1,0,0.2042285889,1.396157329,3.322927399
12.560000,4,1,0,0.2042285889,1.518916228,3.493372907
12.565000,2,1,0,0.2042146485,1.535615873,3.384192906
12.565000,3,1,0,0.2042146485,1.369158099,3.322935436
12.565000,4,1,0,0.2042146485,1.526967792,3.493389147
12.570000,2,1,0,0.2042396089,1.55108775,3.384199375
12.570000,3,1,0,0.2042396089,1.342226202,3.322926103
12.570000,4,1,0,0.2042396089,0.8826665618,2.744727862
12.570000,5,1,0,0.2042396089,1.535086679,3.493391754
12.575000,2,1,0,0.2042809453,1.566589922,3.384205366
12.575000,3,1,0,0.2042809453,1.315320109,3.3229161
12.575000,4,1,0,0.2042809453,0.8920571481,2.744731795
12.575000,5,1,0,0.2042809453,1.543237259,3.493394718
12.580000,2,1,0,0.2043285276,1.288419889,3.322909444
12.580000,3,1,0,0.2043285276,0.9014709316,2.744736663
12.585000,2,1,0,0.2043783877,1.261517041,3.322900485
12.585000,3,1,0,0.2043783877,0.9108812631,2.744738278
12.590000,2,1,0,0.2044302752,1.234606742,3.322875448
12.590000,3,1,0,0.2044302752,0.9202993931,2.744725232
12.595000,2,1,0,0.2044847275,1.207687,3.32284948
12.595000,3,1,0,0.2044847275,0.9297129207,2.744711454
12.600000,2,1,0,0.2045406935,1.180755356,3.322837782
12.600000,3,1,0,0.2045406935,0.9391578661,2.744710735
12.605000,2,1,0,0.2045977937,1.153811786,3.322818466
12.605000,3,1,0,0.2045977937,0.9485980117,2.74470349
12.610000,2,1,0,0.2046566538,1.126855384,3.322798685
12.610000,3,1,0,0.2046566538,0.9580447769,2.744696154
12.615000,2,1,0,0.2047173856,1.09988548,3.3227785
12.615000,3,1,0,0.2047173856,0.9674981219,2.744688796
12.620000,2,1,0,0.2047800395,1.072901454,3.322757935
12.620000,3,1,0,0.2047800395,0.9769578705,2.744681433
12.625000,2,1,0,0.2048446327,1.045902692,3.322737085
12.625000,3,1,0,0.2048446327,0.9864239646,2.74467414
12.630000,2,1,0,0.2049111512,1.018888583,3.322716114
12.630000,3,1,0,0.2049111512,0.995896219,2.744667039
12.635000,2,1,0,0.2049795623,0.9918585187,3.322695055
12.635000,3,1,0,0.2049795623,1.005374435,2.744660144
12.640000,2,1,0,0.2050498463,0.9648118914,3.322673611
12.640000,3,1,0,0.2050498463,1.014858176,2.744653204
12.645000,2,1,0,0.2051223988,0.9377480921,3.322644124
12.645000,3,1,0,0.2051223988,1.024347195,2.744640249
12.650000,2,1,0,0.205197033,0.9106665048,3.322622965
12.650000,3,1,0,0.205197033,1.033841514,2.744634075
12.655000,2,1,0,0.2052727509,0.8835662518,3.322610478
12.655000,3,1,0,0.2052727509,1.043352463,2.744634823
12.660000,2,1,0,0.2053496217,0.8564471786,3.322590395
12.660000,3,1,0,0.2053496217,1.052855362,2.744629785
12.665000,2,1,0,0.2054286321,0.8293086048,3.322557845
12.665000,3,1,0,0.2054286321,1.062361087,2.744615652
12.670000,2,1,0,0.2055088082,0.8021498874,3.322547559
12.670000,3,1,0,0.2055088082,1.071869309,2.744618048
12.675000,2,1,0,0.2055885289,0.7749700037,3.322579805
12.675000,3,1,0,0.2055885289,1.081397668,2.744651545
12.680000,3,1,0,0.2056684184,1.09089491,2.744637202
12.685000,3,1,0,0.2057533801,1.100351775,2.744589377
12.690000,3,1,0,0.2058833325,1.10987024,2.744530567
12.695000,1,1,0,0.2060618319,1.990281606,4.001865492
12.695000,2,1,0,0.2060618319,1.119412927,2.744501925
12.700000,1,1,0,0.2062957313,1.977451208,4.001908187
12.700000,2,1,0,0.2062957313,1.128987197,2.744501874
12.705000,1,1,0,0.2065152789,1.964621444,4.001927737
12.705000,2,1,0,0.2065152789,1.138488206,2.744487219
